timestamp,ecg
5.4720,0.1875
5.4760,0.1771
5.4800,0.1775
5.4840,0.1750
5.4880,0.1600
5.4920,0.1396
5.4960,0.1281
5.5000,0.1290
5.5040,0.1305
5.5080,0.1203
5.5120,0.1020
5.5160,0.0902
5.5200,0.0915
5.5240,0.0966
5.5280,0.0915
5.5320,0.0762
5.5360,0.0642
5.5400,0.0653
5.5440,0.0730
5.5480,0.0727
5.5520,0.0606
5.5560,0.0485
5.5600,0.0486
5.5640,0.0577
5.5680,0.0615
5.5720,0.0526
5.5760,0.0405
5.5800,0.0388
5.5840,0.0481
5.5880,0.0551
5.5920,0.0494
5.5960,0.0374
5.6000,0.0336
5.6040,0.0421
5.6080,0.0513
5.6120,0.0488
5.6160,0.0373
5.6200,0.0312
5.6240,0.0380
5.6280,0.0487
5.6320,0.0492
5.6360,0.0388
5.6400,0.0306
5.6440,0.0351
5.6480,0.0464
5.6520,0.0498
5.6560,0.0409
5.6600,0.0311
5.6640,0.0329
5.6680,0.0440
5.6720,0.0501
5.6760,0.0496
5.6800,0.0405
5.6840,0.0417
5.6880,0.0547
5.6920,0.0663
5.6960,0.0659
5.7000,0.0591
5.7040,0.0607
5.7080,0.0755
5.7120,0.0923
5.7160,0.0985
5.7200,0.0959
5.7240,0.0988
5.7280,0.1152
5.7320,0.1365
5.7360,0.1485
5.7400,0.1493
5.7440,0.1516
5.7480,0.1663
5.7520,0.1877
5.7560,0.2011
5.7600,0.2009
5.7640,0.1980
5.7680,0.2049
5.7720,0.2200
5.7760,0.2290
5.7800,0.2233
5.7840,0.2111
5.7880,0.2066
5.7920,0.2119
5.7960,0.2144
5.8000,0.2031
5.8040,0.1831
5.8080,0.1692
5.8120,0.1671
5.8160,0.1666
5.8200,0.1547
5.8240,0.1329
5.8280,0.1154
5.8320,0.1112
5.8360,0.1126
5.8400,0.1054
5.8440,0.0872
5.8480,0.0708
5.8520,0.0675
5.8560,0.0727
5.8600,0.0717
5.8640,0.0583
5.8680,0.0424
5.8720,0.0366
5.8760,0.0391
5.8800,0.0348
5.8840,0.0140
5.8880,-0.0159
5.8920,-0.0393
5.8960,-0.0508
5.9000,-0.0583
5.9040,-0.0678
5.9080,-0.0696
5.9120,-0.0443
5.9160,0.0177
5.9200,0.1075
5.9240,0.2110
5.9280,0.3265
5.9320,0.4637
5.9360,0.6258
5.9400,0.7971
5.9440,0.9523
5.9480,1.0758
5.9520,1.1668
5.9560,1.2261
5.9600,1.2424
5.9640,1.1990
5.9680,1.0930
5.9720,0.9431
5.9760,0.7756
5.9800,0.6044
5.9840,0.4297
5.9880,0.2538
5.9920,0.0921
5.9960,-0.0356
6.0000,-0.1239
6.0040,-0.1851
6.0080,-0.2334
6.0120,-0.2684
6.0160,-0.2790
6.0200,-0.2622
6.0240,-0.2311
6.0280,-0.2026
6.0320,-0.1799
6.0360,-0.1521
6.0400,-0.1113
6.0440,-0.0659
6.0480,-0.0314
6.0520,-0.0123
6.0560,0.0028
6.0600,0.0264
6.0640,0.0557
6.0680,0.0767
6.0720,0.0827
6.0760,0.0836
6.0800,0.0937
6.0840,0.1140
6.0880,0.1313
6.0920,0.1358
6.0960,0.1338
6.1000,0.1401
6.1040,0.1589
6.1080,0.1785
6.1120,0.1867
6.1160,0.1860
6.1200,0.1909
6.1240,0.2088
6.1280,0.2305
6.1320,0.2422
6.1360,0.2428
6.1400,0.2455
6.1440,0.2607
6.1480,0.2823
6.1520,0.2957
6.1560,0.2964
6.1600,0.2955
6.1640,0.3057
6.1680,0.3245
6.1720,0.3375
6.1760,0.3368
6.1800,0.3311
6.1840,0.3343
6.1880,0.3478
6.1920,0.3584
6.1960,0.3554
6.2000,0.3443
6.2040,0.3397
6.2080,0.3465
6.2120,0.3536
6.2160,0.3481
6.2200,0.3323
6.2240,0.3202
6.2280,0.3202
6.2320,0.3237
6.2360,0.3169
6.2400,0.2980
6.2440,0.2802
6.2480,0.2743
6.2520,0.2753
6.2560,0.2687
6.2600,0.2493
6.2640,0.2281
6.2680,0.2182
6.2720,0.2179
6.2760,0.2133
6.2800,0.1958
6.2840,0.1739
6.2880,0.1616
6.2920,0.1611
6.2960,0.1597
6.3000,0.1462
6.3040,0.1255
6.3080,0.1123
6.3120,0.1121
6.3160,0.1143
6.3200,0.1058
6.3240,0.0878
6.3280,0.0744
6.3320,0.0743
6.3360,0.0797
6.3400,0.0762
6.3440,0.0616
6.3480,0.0483
6.3520,0.0477
6.3560,0.0554
6.3600,0.0566
6.3640,0.0454
6.3680,0.0324
6.3720,0.0306
6.3760,0.0392
6.3800,0.0443
6.3840,0.0366
6.3880,0.0239
6.3920,0.0204
6.3960,0.0288
6.4000,0.0366
6.4040,0.0324
6.4080,0.0202
6.4120,0.0146
6.4160,0.0218
6.4200,0.0316
6.4240,0.0306
6.4280,0.0194
6.4320,0.0117
6.4360,0.0169
6.4400,0.0277
6.4440,0.0297
6.4480,0.0199
6.4520,0.0104
6.4560,0.0131
6.4600,0.0241
6.4640,0.0290
6.4680,0.0211
6.4720,0.0103
6.4760,0.0102
6.4800,0.0206
6.4840,0.0278
6.4880,0.0291
6.4920,0.0196
6.4960,0.0191
6.5000,0.0311
6.5040,0.0438
6.5080,0.0450
6.5120,0.0384
6.5160,0.0384
6.5200,0.0520
6.5240,0.0696
6.5280,0.0775
6.5320,0.0755
6.5360,0.0770
6.5400,0.0919
6.5440,0.1135
6.5480,0.1270
6.5520,0.1285
6.5560,0.1296
6.5600,0.1423
6.5640,0.1632
6.5680,0.1777
6.5720,0.1782
6.5760,0.1740
6.5800,0.1787
6.5840,0.1925
6.5880,0.2021
6.5920,0.1972
6.5960,0.1840
6.6000,0.1771
6.6040,0.1809
6.6080,0.1838
6.6120,0.1736
6.6160,0.1533
6.6200,0.1374
6.6240,0.1338
6.6280,0.1336
6.6320,0.1232
6.6360,0.1019
6.6400,0.0830
6.6440,0.0773
6.6480,0.0789
6.6520,0.0734
6.6560,0.0563
6.6600,0.0390
6.6640,0.0341
6.6680,0.0391
6.6720,0.0395
6.6760,0.0272
6.6800,0.0104
6.6840,0.0023
6.6880,0.0032
6.6920,-0.0010
6.6960,-0.0216
6.7000,-0.0528
6.7040,-0.0783
6.7080,-0.0901
6.7120,-0.0944
6.7160,-0.0983
6.7200,-0.0943
6.7240,-0.0637
6.7280,0.0043
6.7320,0.1019
6.7360,0.2140
6.7400,0.3359
6.7440,0.4760
6.7480,0.6385
6.7520,0.8089
6.7560,0.9611
6.7600,1.0770
6.7640,1.1550
6.7680,1.1977
6.7720,1.1977
6.7760,1.1401
6.7800,1.0220
6.7840,0.8616
6.7880,0.6865
6.7920,0.5130
6.7960,0.3418
6.8000,0.1725
6.8040,0.0178
6.8080,-0.1037
6.8120,-0.1850
6.8160,-0.2378
6.8200,-0.2776
6.8240,-0.3065
6.8280,-0.3140
6.8320,-0.2950
6.8360,-0.2609
6.8400,-0.2290
6.8440,-0.2048
6.8480,-0.1780
6.8520,-0.1392
6.8560,-0.0945
6.8600,-0.0595
6.8640,-0.0405
6.8680,-0.0273
6.8720,-0.0065
6.8760,0.0214
6.8800,0.0430
6.8840,0.0498
6.8880,0.0498
6.8920,0.0578
6.8960,0.0771
6.9000,0.0954
6.9040,0.1013
6.9080,0.0993
6.9120,0.1040
6.9160,0.1216
6.9200,0.1420
6.9240,0.1519
6.9280,0.1516
6.9320,0.1550
6.9360,0.1714
6.9400,0.1935
6.9440,0.2067
6.9480,0.2080
6.9520,0.2095
6.9560,0.2229
6.9600,0.2443
6.9640,0.2591
6.9680,0.2607
6.9720,0.2588
6.9760,0.2670
6.9800,0.2851
6.9840,0.2991
6.9880,0.2995
6.9920,0.2931
6.9960,0.2943
7.0000,0.3066
7.0040,0.3179
7.0080,0.3161
7.0120,0.3047
7.0160,0.2982
7.0200,0.3034
7.0240,0.3108
7.0280,0.3068
7.0320,0.2911
7.0360,0.2773
7.0400,0.2755
7.0440,0.2791
7.0480,0.2737
7.0520,0.2555
7.0560,0.2363
7.0600,0.2287
7.0640,0.2294
7.0680,0.2242
7.0720,0.2059
7.0760,0.1839
7.0800,0.1722
7.0840,0.1714
7.0880,0.1680
7.0920,0.1521
7.0960,0.1299
7.1000,0.1160
7.1040,0.1147
7.1080,0.1143
7.1120,0.1025
7.1160,0.0821
7.1200,0.0675
7.1240,0.0661
7.1280,0.0690
7.1320,0.0623
7.1360,0.0450
7.1400,0.0304
7.1440,0.0289
7.1480,0.0347
7.1520,0.0330
7.1560,0.0194
7.1600,0.0052
7.1640,0.0031
7.1680,0.0106
7.1720,0.0134
7.1760,0.0036
7.1800,-0.0100
7.1840,-0.0134
7.1880,-0.0053
7.1920,0.0010
7.1960,-0.0050
7.2000,-0.0179
7.2040,-0.0230
7.2080,-0.0156
7.2120,-0.0067
7.2160,-0.0093
7.2200,-0.0212
7.2240,-0.0283
7.2280,-0.0224
7.2320,-0.0120
7.2360,-0.0112
7.2400,-0.0218
7.2440,-0.0307
7.2480,-0.0271
7.2520,-0.0161
7.2560,-0.0124
7.2600,-0.0211
7.2640,-0.0315
7.2680,-0.0305
7.2720,-0.0197
7.2760,-0.0134
7.2800,-0.0200
7.2840,-0.0312
7.2880,-0.0330
7.2920,-0.0233
7.2960,-0.0148
7.3000,-0.0114
7.3040,-0.0209
7.3080,-0.0228
7.3120,-0.0117
7.3160,0.0020
7.3200,0.0052
7.3240,-0.0008
7.3280,-0.0020
7.3320,0.0105
7.3360,0.0289
7.3400,0.0387
7.3440,0.0377
7.3480,0.0383
7.3520,0.0518
7.3560,0.0736
7.3600,0.0888
7.3640,0.0915
7.3680,0.0917
7.3720,0.1026
7.3760,0.1230
7.3800,0.1386
7.3840,0.1403
7.3880,0.1353
7.3920,0.1378
7.3960,0.1504
7.4000,0.1606
7.4040,0.1568
7.4080,0.1432
7.4120,0.1343
7.4160,0.1365
7.4200,0.1398
7.4240,0.1310
7.4280,0.1109
7.4320,0.0935
7.4360,0.0884
7.4400,0.0887
7.4440,0.0800
7.4480,0.0596
7.4520,0.0399
7.4560,0.0328
7.4600,0.0346
7.4640,0.0310
7.4680,0.0153
7.4720,-0.0024
7.4760,-0.0087
7.4800,-0.0040
7.4840,-0.0020
7.4880,-0.0128
7.4920,-0.0301
7.4960,-0.0404
7.5000,-0.0411
7.5040,-0.0452
7.5080,-0.0652
7.5120,-0.0971
7.5160,-0.1241
7.5200,-0.1357
7.5240,-0.1363
7.5280,-0.1337
7.5320,-0.1230
7.5360,-0.0866
7.5400,-0.0124
7.5440,0.0930
7.5480,0.2134
7.5520,0.3419
7.5560,0.4848
7.5600,0.6470
7.5640,0.8154
7.5680,0.9636
7.5720,1.0713
7.5760,1.1358
7.5800,1.1617
7.5840,1.1452
7.5880,1.0741
7.5920,0.9452
7.5960,0.7760
7.6000,0.5949
7.6040,0.4203
7.6080,0.2535
7.6120,0.0920
7.6160,-0.0550
7.6200,-0.1697
7.6240,-0.2440
7.6280,-0.2886
7.6320,-0.3200
7.6360,-0.3427
7.6400,-0.3469
7.6440,-0.3260
7.6480,-0.2891
7.6520,-0.2540
7.6560,-0.2279
7.6600,-0.2019
7.6640,-0.1651
7.6680,-0.1212
7.6720,-0.0855
7.6760,-0.0662
7.6800,-0.0545
7.6840,-0.0362
7.6880,-0.0095
7.6920,0.0128
7.6960,0.0208
7.7000,0.0204
7.7040,0.0268
7.7080,0.0450
7.7120,0.0643
7.7160,0.0721
7.7200,0.0706
7.7240,0.0740
7.7280,0.0905
7.7320,0.1117
7.7360,0.1235
7.7400,0.1241
7.7440,0.1265
7.7480,0.1415
7.7520,0.1639
7.7560,0.1789
7.7600,0.1814
7.7640,0.1820
7.7680,0.1938
7.7720,0.2150
7.7760,0.2313
7.7800,0.2342
7.7840,0.2318
7.7880,0.2383
7.7920,0.2556
7.7960,0.2707
7.8000,0.2726
7.8040,0.2660
7.8080,0.2655
7.8120,0.2766
7.8160,0.2886
7.8200,0.2884
7.8240,0.2772
7.8280,0.2691
7.8320,0.2728
7.8360,0.2806
7.8400,0.2781
7.8440,0.2630
7.8480,0.2480
7.8520,0.2446
7.8560,0.2482
7.8600,0.2443
7.8640,0.2272
7.8680,0.2073
7.8720,0.1980
7.8760,0.1984
7.8800,0.1947
7.8840,0.1780
7.8880,0.1558
7.8920,0.1425
7.8960,0.1411
7.9000,0.1391
7.9040,0.1250
7.9080,0.1031
7.9120,0.0879
7.9160,0.0857
7.9200,0.0864
7.9240,0.0766
7.9280,0.0570
7.9320,0.0412
7.9360,0.0388
7.9400,0.0424
7.9440,0.0377
7.9480,0.0216
7.9520,0.0062
7.9560,0.0035
7.9600,0.0095
7.9640,0.0097
7.9680,-0.0024
7.9720,-0.0170
7.9760,-0.0205
7.9800,-0.0132
7.9840,-0.0087
7.9880,-0.0167
7.9920,-0.0304
7.9960,-0.0352
8.0000,-0.0277
8.0040,-0.0200
8.0080,-0.0242
8.0120,-0.0367
8.0160,-0.0432
8.0200,-0.0367
8.0240,-0.0269
8.0280,-0.0274
8.0320,-0.0386
8.0360,-0.0468
8.0400,-0.0421
8.0440,-0.0312
8.0480,-0.0286
8.0520,-0.0380
8.0560,-0.0477
8.0600,-0.0455
8.0640,-0.0344
8.0680,-0.0289
8.0720,-0.0362
8.0760,-0.0470
8.0800,-0.0475
8.0840,-0.0371
8.0880,-0.0292
8.0920,-0.0341
8.0960,-0.0454
8.1000,-0.0486
8.1040,-0.0396
8.1080,-0.0299
8.1120,-0.0241
8.1160,-0.0330
8.1200,-0.0361
8.1240,-0.0258
8.1280,-0.0110
8.1320,-0.0057
8.1360,-0.0107
8.1400,-0.0127
8.1440,-0.0013
8.1480,0.0178
8.1520,0.0297
8.1560,0.0301
8.1600,0.0301
8.1640,0.0424
8.1680,0.0642
8.1720,0.0813
8.1760,0.0854
8.1800,0.0852
8.1840,0.0944
8.1880,0.1142
8.1920,0.1310
8.1960,0.1340
8.2000,0.1286
8.2040,0.1292
8.2080,0.1406
8.2120,0.1514
8.2160,0.1490
8.2200,0.1353
8.2240,0.1247
8.2280,0.1254
8.2320,0.1291
8.2360,0.1219
8.2400,0.1024
8.2440,0.0839
8.2480,0.0773
8.2520,0.0779
8.2560,0.0711
8.2600,0.0521
8.2640,0.0318
8.2680,0.0235
8.2720,0.0254
8.2760,0.0237
8.2800,0.0099
8.2840,-0.0079
8.2880,-0.0155
8.2920,-0.0111
8.2960,-0.0076
8.3000,-0.0167
8.3040,-0.0343
8.3080,-0.0465
8.3120,-0.0490
8.3160,-0.0532
8.3200,-0.0724
8.3240,-0.1043
8.3280,-0.1322
8.3320,-0.1432
8.3360,-0.1396
8.3400,-0.1300
8.3440,-0.1119
8.3480,-0.0691
8.3520,0.0112
8.3560,0.1241
8.3600,0.2528
8.3640,0.3877
8.3680,0.5331
8.3720,0.6942
8.3760,0.8595
8.3800,1.0024
8.3840,1.1011
8.3880,1.1516
8.3920,1.1605
8.3960,1.1276
8.4000,1.0435
8.4040,0.9050
8.4080,0.7286
8.4120,0.5430
8.4160,0.3684
8.4200,0.2068
8.4240,0.0537
8.4280,-0.0848
8.4320,-0.1924
8.4360,-0.2600
8.4400,-0.2967
8.4440,-0.3200
8.4480,-0.3364
8.4520,-0.3374
8.4560,-0.3148
8.4600,-0.2756
8.4640,-0.2374
8.4680,-0.2094
8.4720,-0.1840
8.4760,-0.1492
8.4800,-0.1065
8.4840,-0.0702
8.4880,-0.0502
8.4920,-0.0396
8.4960,-0.0237
8.5000,0.0016
8.5040,0.0246
8.5080,0.0340
8.5120,0.0337
8.5160,0.0385
8.5200,0.0557
8.5240,0.0759
8.5280,0.0857
8.5320,0.0849
8.5360,0.0873
8.5400,0.1026
8.5440,0.1244
8.5480,0.1382
8.5520,0.1400
8.5560,0.1416
8.5600,0.1552
8.5640,0.1777
8.5680,0.1945
8.5720,0.1984
8.5760,0.1985
8.5800,0.2087
8.5840,0.2294
8.5880,0.2471
8.5920,0.2516
8.5960,0.2490
8.6000,0.2538
8.6040,0.2701
8.6080,0.2863
8.6120,0.2898
8.6160,0.2833
8.6200,0.2812
8.6240,0.2909
8.6280,0.3035
8.6320,0.3049
8.6360,0.2942
8.6400,0.2847
8.6440,0.2868
8.6480,0.2947
8.6520,0.2938
8.6560,0.2797
8.6600,0.2637
8.6640,0.2586
8.6680,0.2620
8.6720,0.2597
8.6760,0.2439
8.6800,0.2235
8.6840,0.2125
8.6880,0.2124
8.6920,0.2101
8.6960,0.1951
8.7000,0.1729
8.7040,0.1582
8.7080,0.1560
8.7120,0.1552
8.7160,0.1430
8.7200,0.1216
8.7240,0.1052
8.7280,0.1020
8.7320,0.1036
8.7360,0.0959
8.7400,0.0772
8.7440,0.0606
8.7480,0.0569
8.7520,0.0610
8.7560,0.0583
8.7600,0.0435
8.7640,0.0276
8.7680,0.0235
8.7720,0.0296
8.7760,0.0316
8.7800,0.0211
8.7840,0.0063
8.7880,0.0014
8.7920,0.0083
8.7960,0.0143
8.8000,0.0081
8.8040,-0.0053
8.8080,-0.0115
8.8120,-0.0049
8.8160,0.0039
8.8200,0.0017
8.8240,-0.0102
8.8280,-0.0179
8.8320,-0.0125
8.8360,-0.0020
8.8400,-0.0007
8.8440,-0.0109
8.8480,-0.0200
8.8520,-0.0168
8.8560,-0.0056
8.8600,-0.0011
8.8640,-0.0093
8.8680,-0.0196
8.8720,-0.0189
8.8760,-0.0080
8.8800,-0.0009
8.8840,-0.0067
8.8880,-0.0177
8.8920,-0.0197
8.8960,-0.0099
8.9000,-0.0007
8.9040,-0.0038
8.9080,-0.0149
8.9120,-0.0196
8.9160,-0.0115
8.9200,0.0057
8.9240,0.0074
8.9280,-0.0007
8.9320,-0.0049
8.9360,0.0043
8.9400,0.0198
8.9440,0.0272
8.9480,0.0234
8.9520,0.0207
8.9560,0.0309
8.9600,0.0503
8.9640,0.0642
8.9680,0.0661
8.9720,0.0658
8.9760,0.0766
8.9800,0.0982
8.9840,0.1168
8.9880,0.1225
8.9920,0.1220
8.9960,0.1295
9.0000,0.1482
9.0040,0.1659
9.0080,0.1703
9.0120,0.1647
9.0160,0.1634
9.0200,0.1732
9.0240,0.1844
9.0280,0.1833
9.0320,0.1697
9.0360,0.1574
9.0400,0.1563
9.0440,0.1601
9.0480,0.1544
9.0520,0.1358
9.0560,0.1161
9.0600,0.1080
9.0640,0.1085
9.0680,0.1035
9.0720,0.0859
9.0760,0.0652
9.0800,0.0555
9.0840,0.0572
9.0880,0.0572
9.0920,0.0452
9.0960,0.0275
9.1000,0.0185
9.1040,0.0223
9.1080,0.0269
9.1120,0.0194
9.1160,0.0017
9.1200,-0.0127
9.1240,-0.0173
9.1280,-0.0219
9.1320,-0.0403
9.1360,-0.0719
9.1400,-0.1003
9.1440,-0.1104
9.1480,-0.1026
9.1520,-0.0857
9.1560,-0.0597
9.1600,-0.0103
9.1640,0.0759
9.1680,0.1957
9.1720,0.3321
9.1760,0.4728
9.1800,0.6201
9.1840,0.7791
9.1880,0.9396
9.1920,1.0759
9.1960,1.1646
9.2000,1.2006
9.2040,1.1920
9.2080,1.1426
9.2120,1.0459
9.2160,0.8989
9.2200,0.7167
9.2240,0.5277
9.2280,0.3539
9.2320,0.1979
9.2360,0.0535
9.2400,-0.0762
9.2440,-0.1768
9.2480,-0.2381
9.2520,-0.2676
9.2560,-0.2832
9.2600,-0.2936
9.2640,-0.2917
9.2680,-0.2678
9.2720,-0.2270
9.2760,-0.1863
9.2800,-0.1566
9.2840,-0.1319
9.2880,-0.0994
9.2920,-0.0582
9.2960,-0.0217
9.3000,-0.0011
9.3040,0.0084
9.3080,0.0220
9.3120,0.0455
9.3160,0.0689
9.3200,0.0797
9.3240,0.0794
9.3280,0.0827
9.3320,0.0985
9.3360,0.1193
9.3400,0.1308
9.3440,0.1309
9.3480,0.1322
9.3520,0.1461
9.3560,0.1681
9.3600,0.1836
9.3640,0.1866
9.3680,0.1874
9.3720,0.1994
9.3760,0.2216
9.3800,0.2398
9.3840,0.2450
9.3880,0.2447
9.3920,0.2532
9.3960,0.2730
9.4000,0.2918
9.4040,0.2977
9.4080,0.2949
9.4120,0.2980
9.4160,0.3129
9.4200,0.3296
9.4240,0.3346
9.4280,0.3283
9.4320,0.3245
9.4360,0.3325
9.4400,0.3452
9.4440,0.3480
9.4480,0.3378
9.4520,0.3269
9.4560,0.3271
9.4600,0.3347
9.4640,0.3352
9.4680,0.3219
9.4720,0.3050
9.4760,0.2979
9.4800,0.3006
9.4840,0.2995
9.4880,0.2850
9.4920,0.2641
9.4960,0.2514
9.5000,0.2503
9.5040,0.2491
9.5080,0.2356
9.5120,0.2134
9.5160,0.1972
9.5200,0.1938
9.5240,0.1937
9.5280,0.1833
9.5320,0.1625
9.5360,0.1448
9.5400,0.1402
9.5440,0.1422
9.5480,0.1363
9.5520,0.1186
9.5560,0.1011
9.5600,0.0959
9.5640,0.1000
9.5680,0.0989
9.5720,0.0855
9.5760,0.0690
9.5800,0.0633
9.5840,0.0689
9.5880,0.0724
9.5920,0.0635
9.5960,0.0485
9.6000,0.0420
9.6040,0.0480
9.6080,0.0551
9.6120,0.0506
9.6160,0.0373
9.6200,0.0297
9.6240,0.0351
9.6280,0.0445
9.6320,0.0440
9.6360,0.0327
9.6400,0.0237
9.6440,0.0276
9.6480,0.0383
9.6520,0.0413
9.6560,0.0320
9.6600,0.0219
9.6640,0.0234
9.6680,0.0343
9.6720,0.0403
9.6760,0.0334
9.6800,0.0224
9.6840,0.0214
9.6880,0.0316
9.6920,0.0399
9.6960,0.0356
9.7000,0.0243
9.7040,0.0206
9.7080,0.0294
9.7120,0.0394
9.7160,0.0380
9.7200,0.0270
9.7240,0.0208
9.7280,0.0275
9.7320,0.0457
9.7360,0.0492
9.7400,0.0417
9.7440,0.0364
9.7480,0.0442
9.7520,0.0599
9.7560,0.0691
9.7600,0.0664
9.7640,0.0630
9.7680,0.0717
9.7720,0.0910
9.7760,0.1065
9.7800,0.1098
9.7840,0.1090
9.7880,0.1181
9.7920,0.1390
9.7960,0.1587
9.8000,0.1658
9.8040,0.1650
9.8080,0.1706
9.8120,0.1878
9.8160,0.2060
9.8200,0.2115
9.8240,0.2057
9.8280,0.2024
9.8320,0.2101
9.8360,0.2211
9.8400,0.2211
9.8440,0.2077
9.8480,0.1936
9.8520,0.1904
9.8560,0.1938
9.8600,0.1893
9.8640,0.1714
9.8680,0.1507
9.8720,0.1407
9.8760,0.1407
9.8800,0.1371
9.8840,0.1209
9.8880,0.0998
9.8920,0.0884
9.8960,0.0895
9.9000,0.0907
9.9040,0.0804
9.9080,0.0628
9.9120,0.0522
9.9160,0.0548
9.9200,0.0601
9.9240,0.0539
9.9280,0.0360
9.9320,0.0193
9.9360,0.0120
9.9400,0.0065
9.9440,-0.0112
9.9480,-0.0422
9.9520,-0.0707
9.9560,-0.0799
9.9600,-0.0678
9.9640,-0.0435
9.9680,-0.0094
9.9720,0.0465
9.9760,0.1383
9.9800,0.2643
9.9840,0.4076
9.9880,0.5536
9.9920,0.7019
9.9960,0.8575
